label,CPI,Math_Intensity,Stall_Ratio,System_BW_Proxy,Branch_MPKI,GFLOPS_Approx,Clock_Ratio
HighFreq,1089.7356394752,0.0,0.012934354831173,0.02398178110257,0.054921215516342,0.0,0.31926905514817
HighFreq,1093.2517294865,0.0,0.013024388273464,0.02395548492556,0.063366292989208,0.0,0.31928059849108
HighFreq,1106.6930637015,0.0,0.012943562695942,0.023653806088728,0.066933844261678,0.0,0.31928212707571
HighFreq,1101.6141642682,0.0,0.012492347025896,0.023920706810044,0.2053838318517,0.0,0.31928177892426
HighFreq,1100.1126553992,0.0,0.012768727217043,0.023788475451297,0.080402790254073,0.0,0.31927541955321
HighFreq,1095.1464562019,0.0,0.013173670764867,0.023842702397886,0.046904832853249,0.0,0.31927917981745
HighFreq,1105.6330703263,0.0,0.013048264376278,0.023863107281464,0.061315666989038,0.0,0.31928254715816
HighFreq,1089.9972206583,0.0,0.013402504182465,0.023774439709014,0.052181316342364,0.0,0.3192840948172
HighFreq,1029.6876260117,0.0,0.013172705598185,0.023860382268405,0.072655372216067,0.0,0.31927713413199
HighFreq,1101.7209825952,0.0,0.012884949770616,0.023931331877333,0.061079044612689,0.0,0.31928642146896
HighFreq,1179.9392578102,0.0,0.012574915374409,0.02389280582235,0.023784323752215,0.0,0.31927318225979
HighFreq,1022.2633724181,0.0,0.012885212784805,0.023845974328728,0.066987692299765,0.0,0.31928260090056
HighFreq,1097.9188821401,0.0,0.012834395199061,0.023855289769191,0.049785920541671,0.0,0.31928428266996
HighFreq,1033.9058147778,0.0,0.012578957417615,0.023856867948635,0.072971395213076,0.0,0.31928560299209
HighFreq,1095.1981540499,0.0,0.012934444337512,0.02392489270592,0.0551853538071,0.0,0.31927739517629
HighFreq,1040.6910410454,0.0,0.01272931808664,0.023733315600436,0.062949003438589,0.0,0.31927761044863
HighFreq,407.77394983285,0.0,0.012830361387784,0.024949697046084,0.21066542528211,0.0,0.31928392070486
HighFreq,1147.9813684177,0.0,0.013727044220617,0.023879030250316,0.026029841767484,0.0,0.31928515246868
HighFreq,1041.2239997901,0.0,0.012814207958031,0.023764698650154,0.073482134656012,0.0,0.31928650282418
HighFreq,1175.4237982164,0.0,0.013053261150662,0.023733138218249,0.032568660658242,0.0,0.31927974856974
HighFreq,1020.3195158391,0.0,0.013154634916551,0.02401358395264,0.077144818825393,0.0,0.31928492252983
HighFreq,1188.4323388178,0.0,0.013043872843286,0.02376289799343,0.026943526368731,0.0,0.31928003024106
HighFreq,1105.3053304595,0.0,0.01268444641848,0.023774670699546,0.052909168880498,0.0,0.31927632738949
HighFreq,1093.8548053201,0.0,0.012808193408522,0.024048925242569,0.057887120115774,0.0,0.31928523629388
HighFreq,1101.2633446626,0.0,0.012519581859992,0.023942612942195,0.066588055767497,0.0,0.31927032709531
HighFreq,1190.6683439703,0.0,0.012654821411139,0.023870577480346,0.030005430983008,0.0,0.31927831739426
HighFreq,1105.579508352,0.0,0.012877516352987,0.023867633275874,0.06407470553494,0.0,0.31927947823626
HighFreq,1181.6920033462,0.0,0.013056473996354,0.023883417893893,0.017862299532901,0.0,0.31926860753181
HighFreq,1049.4311913503,0.0,0.012823348650864,0.023903353299473,0.62683156480433,0.0,0.31929217003324
HighFreq,1172.98926641,0.0,0.013037185373831,0.023728945615178,0.023642268830328,0.0,0.31927684760432
HighFreq,1105.4702332863,0.0,0.013030563197302,0.023764309114499,0.055716824809588,0.0,0.31928715185406
HighFreq,1175.4099842174,0.0,0.012612264672351,0.023978001507416,0.029610941835227,0.0,0.31928155558928
HighFreq,1085.4488056101,0.0,0.013245202334815,0.023827586993936,0.054700705092089,0.0,0.31928334593191
HighFreq,1182.773006135,0.0,0.012768095629327,0.02378905475579,0.020857107953411,0.0,0.31928404088644
HighFreq,1108.7727892677,0.0,0.013105546389592,0.023829111245232,0.036333147009503,0.0,0.31929007179137
HighFreq,1177.618085845,0.0,0.013250048257328,0.023854062751395,0.020769910926753,0.0,0.31927502733106
HighFreq,891.70625369408,0.0,0.013320908699304,0.02427115199958,2.7777215940886,0.0,0.31927706790954
HighFreq,1175.5424746609,0.0,0.013023711715812,0.023771887072445,0.050337706791741,0.0,0.31928027938178
HighFreq,1102.1867696931,0.0,0.012898842238503,0.023746525969536,0.077769784772121,0.0,0.31928586876797
HighFreq,1176.8511376841,0.0,0.012768443135823,0.023857711848399,0.029642628471152,0.0,0.31929219275091
HighFreq,1103.11649762,0.0,0.013128121079943,0.023807958016599,0.047266337470528,0.0,0.3192828098534
HighFreq,1182.9729501797,0.0,0.013139678352049,0.023881450188687,0.029800396941287,0.0,0.31928157894843
HighFreq,1079.7882338213,0.0,0.013266356660772,0.02394194488963,0.048987189849854,0.0,0.31928287165502
HighFreq,1101.7096945175,0.0,0.012706156592858,0.023671554297012,0.044401522972238,0.0,0.31929055610679
HighFreq,1100.3247139265,0.0,0.012879377329836,0.023639895523882,0.041590532885634,0.0,0.3192806093366
HighFreq,1093.2495000799,0.0,0.012966184776569,0.023757871193359,0.052333236011877,0.0,0.31927816133968
HighFreq,1105.8897732593,0.0,0.012791163904446,0.023635173277934,0.036229460682675,0.0,0.31928508169002
HighFreq,1108.4027966677,0.0,0.012978691913785,0.023738540449566,0.044684125126721,0.0,0.31928555229804
HighFreq,1111.0853761647,0.0,0.012717808785277,0.023843981392446,0.044794839634474,0.0,0.31927340511091
HighFreq,1100.557924217,0.0,0.013104401208339,0.023737584487852,0.052684847560553,0.0,0.31927583376987
HighFreq,1094.3994174966,0.0,0.013217956728191,0.023933502599502,0.038612913813218,0.0,0.31927683738014
HighFreq,1184.2791087614,0.0,0.0128457338012,0.023827914894142,0.026851724775788,0.0,0.31928157143911
HighFreq,1093.3178562669,0.0,0.013049640032993,0.0239142988048,0.0496030379105,0.0,0.3192845645113
HighFreq,1094.2591726872,0.0,0.013234491157631,0.023964202593865,0.052372039946084,0.0,0.31928567981674
HighFreq,1102.8721235015,0.0,0.013041651344018,0.023825379531982,0.050032103933357,0.0,0.31928240174108
HighFreq,1104.5535022081,0.0,0.012777321267143,0.023828200975421,0.058437384342677,0.0,0.3192810138711
HighFreq,1096.7164362664,0.0,0.013090066851037,0.023789336569903,0.038691775786687,0.0,0.31927787941762
HighFreq,1176.6010219718,0.0,0.012722904532439,0.023898119641378,0.02963955339121,0.0,0.31928438919521
HighFreq,1157.4827225161,0.0,0.013343047461971,0.023822274012643,0.026248709438453,0.0,0.31928218960228
HighFreq,1116.6461022976,0.0,0.012542608376302,0.023783659951275,0.070332786613139,0.0,0.31928005789132
HighFreq,1185.3446605132,0.0,0.012782210351878,0.023837971600111,0.023897003913134,0.0,0.31926832266793
HighFreq,1106.9213418596,0.0,0.012737506671869,0.023753415371093,0.044620820632667,0.0,0.31927683631634
HighFreq,1177.1922668454,0.0,0.012798561177367,0.023814867581137,0.026698784315354,0.0,0.31927724366143
HighFreq,1079.6738916953,0.0,0.01329731169891,0.023956364432727,0.04352426886029,0.0,0.31928225846868
HighFreq,1168.54041036,0.0,0.013323245743866,0.023884954348408,0.023553450138818,0.0,0.3192687081506
HighFreq,1107.6110999464,0.0,0.012983598425309,0.0237842663035,0.05024115755627,0.0,0.31928194277392
HighFreq,1172.4810544631,0.0,0.01293486096473,0.023993138455122,0.023632072266877,0.0,0.3192817123223
HighFreq,1094.4085946484,0.0,0.01300851441562,0.023927789764389,0.052396303578668,0.0,0.31927685144401
HighFreq,1173.4650227662,0.0,0.013395660866074,0.023833523544258,0.02956655431376,0.0,0.31928231388314
HighFreq,1119.5893658616,0.0,0.012890609749929,0.023754316620838,0.056420513370251,0.0,0.319286582347
HighFreq,1184.9847054995,0.0,0.01312951767011,0.023731133550496,0.02388366267909,0.0,0.31927680534422
HighFreq,1113.6089602577,0.0,0.012783312651774,0.023811102370515,0.047699749716607,0.0,0.31928430369796
HighFreq,1170.1440784392,0.0,0.013005519452514,0.02396251843811,0.023583654169295,0.0,0.31927811991267
HighFreq,1099.8087629966,0.0,0.012881688013239,0.023803810228147,0.044349954402703,0.0,0.31927688510095
HighFreq,1173.297949062,0.0,0.012832145591323,0.02391123510042,0.020689675556331,0.0,0.31928356419064
HighFreq,1085.6964078098,0.0,0.013119917774725,0.023819350765992,0.041034844053914,0.0,0.31928594184789
HighFreq,1161.5070834297,0.0,0.013234433370428,0.02385902994678,0.020485026908546,0.0,0.31928140740505
HighFreq,1096.3405703614,0.0,0.01311136594621,0.023909854939957,0.049726366853509,0.0,0.31927431055303
HighFreq,1186.6386602098,0.0,0.012734929586492,0.023817873403258,0.023914148207934,0.0,0.31928013738096
HighFreq,1113.8219790214,0.0,0.012585232553013,0.023835227957407,0.050523904824191,0.0,0.31927198912143
HighFreq,1167.5409443515,0.0,0.013138933183377,0.023772379260295,0.052950987977184,0.0,0.31929361912938
HighFreq,1100.3010440867,0.0,0.013118117337422,0.023894933496671,0.052675645553898,0.0,0.31927736371419
HighFreq,1170.3136503836,0.0,0.013198198494311,0.02382080287558,0.03538507811256,0.0,0.3192748416271
HighFreq,1086.2911948188,0.0,0.012981096875755,0.023978320041555,0.068433341819068,0.0,0.31928048395382
HighFreq,1169.1833250363,0.0,0.012702339397714,0.023803675728055,0.032402593385747,0.0,0.31927630052707
HighFreq,1100.1678029116,0.0,0.013066432723854,0.02382735197351,0.060994036446709,0.0,0.31927817354699
HighFreq,1160.0370400676,0.0,0.012925686602692,0.02390359589985,0.032145226287782,0.0,0.31928232713777
HighFreq,1110.5307637837,0.0,0.012889820901327,0.023757800249144,0.047580796390577,0.0,0.31928542844656
HighFreq,1107.8829352012,2.51889948546e-09,0.012919659642977,0.023832800321114,0.30418038734163,2.0012441289e-09,0.31928327438638
HighFreq,1084.0312243827,0.0,0.013264528414269,0.023759648673249,0.054650184171121,0.0,0.3192792450352
HighFreq,1177.3446905319,0.0,0.012662246280782,0.023834031211727,0.032627104819023,0.0,0.3192812804278
HighFreq,1103.4288447367,0.0,0.013301239382426,0.023658444332801,0.052834281106183,0.0,0.31927402634028
HighFreq,1175.4006905497,0.0,0.0131621218623,0.023869018537642,0.026650715719777,0.0,0.31928689097942
HighFreq,1173.5365159154,0.0,0.013337034429858,0.023653720164387,416143019118.03,0.0,0.31928134940482
HighFreq,1173.9346577126,0.0,0.012719880651811,0.0239272714404,0.038459262765517,0.0,0.31927248318908
HighFreq,1108.6100470116,0.0,0.013070432227453,0.02359655802792,0.053073070444724,0.0,0.31927533708895
HighFreq,899.54370146737,0.0,0.013342702082607,0.023906478395288,1.0630147915448,0.0,0.31928079360661
HighFreq,744.69218865033,0.0,0.013069546500621,0.024525494804371,3.3223402497108,0.0,0.3192751768424
HighFreq,1150.9861540514,0.0,0.012942246743581,0.023950647992886,0.32193135611409,0.0,0.31927988851801
HighFreq,1103.7506070847,0.0,0.012499797696021,0.023773745009184,0.066758459548546,0.0,0.31928038217361
HighFreq,1112.6957821108,0.0,0.013168636660989,0.02386766283191,0.04485624973717,0.0,0.31928427418868
HighFreq,1161.6546967227,0.0,0.013044148205031,0.02399382656494,0.023411185279047,0.0,0.31928100613488
HighFreq,1044.5702364029,0.0,0.012836427892859,0.023767485649622,0.055283525509398,0.0,0.3192829238265
HighFreq,1183.6173324706,0.0,0.012611138462938,0.023799112886434,0.023855032964674,0.0,0.31927625587065
HighFreq,1039.6742411738,0.0,0.012856773871554,0.023753962639664,0.060260692997969,0.0,0.31927556156566
HighFreq,1181.2210162288,0.0,0.013041698592333,0.023760630935624,0.032737413208653,0.0,0.31927565746172
HighFreq,1099.8965067172,0.0,0.012716820376275,0.023817844595276,0.058193668528864,0.0,0.3192764760501
HighFreq,1097.8030941012,0.0,0.012759927065294,0.023832069503252,0.063630478445867,0.0,0.31927451789089
HighFreq,1045.1135086009,0.0,0.013067165631461,0.023731945888848,0.068491346381813,0.0,0.31928660282526
HighFreq,1096.6192576502,0.0,0.013074097727826,0.023816429035408,0.052507800171894,0.0,0.31927653285216
HighFreq,1116.3255236386,0.0,0.01282701562937,0.023720840500847,0.050627072545782,0.0,0.31927943711502
HighFreq,1179.7671961761,0.0,0.012989412762107,0.023692937093154,0.029725455691236,0.0,0.31927628010261
HighFreq,1044.8132088041,0.0,0.013178899629403,0.023675093165945,0.084259973616096,0.0,0.31926675567819
HighFreq,1162.1067548653,0.0,0.01268914075654,0.023996390759919,0.017569443224344,0.0,0.31928698498249
HighFreq,1020.5539316681,0.0,0.013447704834553,0.023823615036801,0.066876040115335,0.0,0.31928833301399
HighFreq,1158.089809982,0.0,0.012997344565928,0.023937656886138,0.026257669427612,0.0,0.31928454377263
HighFreq,1022.0071052028,0.0,0.012984393020588,0.023818552777323,0.072107894011697,0.0,0.31928379269896
HighFreq,1179.8022215485,0.0,0.0129432815421,0.02384815227619,0.020806582013602,0.0,0.31927427949304
HighFreq,1022.7282754105,0.0,0.013157233785631,0.023962151333697,0.077327758861117,0.0,0.31928337182448
HighFreq,1079.1162593402,0.0,0.013869083421516,0.02384084422319,0.057101837047672,0.0,0.31928859630922
HighFreq,920.38235689861,0.0,0.013065021939986,0.023880943119714,0.10671417767447,0.0,0.3192788340515
HighFreq,1183.0123368496,0.0,0.012897977023807,0.02391554449435,0.029799153704035,0.0,0.31928154525098
HighFreq,1104.4774972649,0.0,0.01277681529993,0.023780505638601,0.058459508439048,0.0,0.31928717904395
HighFreq,1168.7140560878,0.0,0.013346061476719,0.023807700145152,0.032383229020083,0.0,0.31928005483697
HighFreq,1108.3284754929,0.0,0.013025739310381,0.023828360387345,0.053075887345032,0.0,0.31928343637531
HighFreq,1186.3763811391,0.0,0.012733428423499,0.023900528589035,0.029886699522112,0.0,0.31928639095955
HighFreq,1061.3235084116,0.0,0.013463021408186,0.024049768781973,0.048135163539218,0.0,0.31927396798755
HighFreq,1188.8153612094,0.0,0.012800569212572,0.023659646341023,0.026953693554473,0.0,0.31928646795614
HighFreq,1098.7048648319,0.0,0.01334962253834,0.023855584117244,0.049841752436016,0.0,0.31927384132252
HighFreq,1186.8530090655,0.0,0.012629765992507,0.023906936016528,0.023919439328342,0.0,0.31929151649231
HighFreq,1086.1459095674,0.0,0.012998413663442,0.02385241315039,0.046527285516056,0.0,0.31927664968187
HighFreq,1168.1342232503,0.0,0.013199172532257,0.023844130815959,0.023542775752118,0.0,0.31928096583131
HighFreq,1088.2105736659,0.0,0.013373846248323,0.023784641117066,0.054856892082779,0.0,0.31928028734685
HighFreq,1175.8042477562,0.0,0.01339997800573,0.023885096152703,0.035546076601795,0.0,0.31927977247099
HighFreq,1092.5862148716,0.0,0.013216896879807,0.023867673291553,0.049559062012153,0.0,0.31928267267915
HighFreq,414.59767761133,0.0,0.012822834295443,0.024931977833578,0.38030838412818,0.0,0.31928803768063
HighFreq,1177.5341258351,0.0,0.01305256643711,0.023752414302233,0.032633590050908,0.0,0.31928095471256
HighFreq,1036.3574824335,0.0,0.012873933926973,0.023952384739413,0.075751639108743,0.0,0.31928193404914
HighFreq,1175.0412424846,0.0,0.012892995552946,0.023843305539256,0.029602702134651,0.0,0.31928435920946
HighFreq,1096.7795512849,0.0,0.013489529524461,0.023794280467739,0.066345260736875,0.0,0.31928257120885
HighFreq,1178.7999097114,0.0,0.012946975412712,0.023738965400976,0.017820123671658,0.0,0.31927282298374
HighFreq,1173.3861709896,0.0,0.012881571160824,0.023754770973675,0.035478711294943,0.0,0.31927799795469
HighFreq,1102.3364218876,0.0,0.013016321291155,0.023787912600405,0.044439630151178,0.0,0.31928182524215
HighFreq,1179.1693147005,0.0,0.013115097775466,0.023878289722096,0.026742814354354,0.0,0.31927868794953
HighFreq,1094.0576734338,0.0,0.013100351677701,0.023900265916792,0.055137126032443,0.0,0.31927821271659
HighFreq,1174.158195099,0.0,0.013051938671329,0.023870577000937,0.032543127039493,0.0,0.31928386679014
HighFreq,1097.4156053157,0.0,0.013030111342293,0.023725103590394,0.052537564358516,0.0,0.31927774340872
HighFreq,1117.3574413209,0.0,0.012995276360587,0.023922971341961,0.27030679821598,0.0,0.31928297256357
HighFreq,1103.0497475105,0.0,0.012759247634842,0.023780824211698,0.052804620126342,0.0,0.3192954955155
HighFreq,1178.3440969707,0.0,0.01304228376421,0.024011307855201,0.026718599707877,0.0,0.31927512254207
HighFreq,1070.2390670475,0.0,0.012972705406392,0.02373212973544,0.32907424940052,0.0,0.31927549029666
HighFreq,1180.5841911316,0.0,0.012904107146975,0.023907180098361,0.035689961306134,0.0,0.31929255368395
HighFreq,1108.0259113653,0.0,0.012931162913456,0.023794817300796,0.047466940671909,0.0,0.31928814932309
HighFreq,1179.7357206564,0.0,0.012924756567281,0.023736888024239,0.029730051135688,0.0,0.31927137195981
HighFreq,1103.0679577112,0.0,0.013098256845865,0.023817849733649,0.05280535390704,0.0,0.31928192012037
HighFreq,948.88392438719,0.0,0.012601767752775,0.024076010389455,1.6473952505284,0.0,0.31927096479332
HighFreq,1104.7551484421,0.0,0.013061859483515,0.023734317937903,0.08070530873955,0.0,0.31927496249077
HighFreq,1162.857266327,0.0,0.013344982392061,0.023844010617589,0.049806487148461,0.0,0.31927725589312
HighFreq,1112.1595702047,0.0,0.012989795507727,0.023721889150753,0.053247987085962,0.0,0.3192867028712
HighFreq,1174.9658930105,0.0,0.013069405636316,0.02395069717657,0.029604191953581,0.0,0.31927450134944
HighFreq,1112.2208551638,0.0,0.013207683353356,0.023755857436623,0.056065282414844,0.0,0.31927651408192
HighFreq,1186.3027258655,0.0,0.013066648773419,0.02367017176768,0.02988232341041,0.0,0.31927554739844
HighFreq,1090.2761127796,0.0,0.013135278235476,0.023918369763757,0.049459925095691,0.0,0.3192803019757
HighFreq,1156.094725251,0.0,0.01338668608856,0.023693029047474,0.020391695336419,0.0,0.31927889490413
HighFreq,1104.638955233,0.0,0.012691247422635,0.023822845706962,0.044538718064347,0.0,0.31927522048172
HighFreq,1188.0878369883,0.0,0.013082097313098,0.023760199552228,0.03592147565422,0.0,0.31928260261155
HighFreq,1103.4443489818,0.0,0.012911127527534,0.023657145284145,0.047267914539611,0.0,0.31927534636852
HighFreq,1174.0574031352,0.0,0.01290871491923,0.023821697159093,0.023661638568471,0.0,0.31927711486836
HighFreq,1101.3176679259,0.0,0.012846830635018,0.023756830429098,0.036084749197114,0.0,0.31927808843872
HighFreq,1186.1631976715,0.0,0.012762979826388,0.023849664330814,0.023906930320263,0.0,0.31928238579513
HighFreq,1105.3127883265,0.0,0.013024916145717,0.023725625697337,0.052929509037017,0.0,0.31927608118169
HighFreq,1174.547073445,0.0,0.013135232377744,0.02366123698587,0.032550156832574,0.0,0.31928375002222
HighFreq,1101.5515826641,0.0,0.012868459030054,0.023936929400146,0.047189844745411,0.0,0.31927658303253
HighFreq,1085.4466211152,0.0,0.013142926612926,0.023959698307055,0.068381866223187,0.0,0.31928727898142
HighFreq,1082.3417802652,0.0,0.013213940898484,0.023879185607057,0.04909421179243,0.0,0.31927459942229
HighFreq,1178.0224859834,0.0,0.013269743460196,0.023798533047561,0.032648603084996,0.0,0.31928305802144
HighFreq,1039.0074449225,0.0,0.013064303372229,0.023805405812045,0.062848448821723,0.0,0.31927787916092
HighFreq,1163.8166650542,0.0,0.013112831341382,0.023784639246429,0.035180608448623,0.0,0.31928224337521
HighFreq,1083.3771735124,0.0,0.013271957533461,0.023763566208242,0.057332405094394,0.0,0.31927894457228
HighFreq,1165.7466119965,0.0,0.013083298374229,0.023884861435085,0.023497206769545,0.0,0.31927120844356
HighFreq,1099.5024769895,0.0,0.013655642802729,0.023704156500564,0.052642953325095,0.0,0.31928361279073
HighFreq,1179.207888882,0.0,0.013080452877006,0.023792114403271,0.026733917320905,0.0,0.31928028379789
HighFreq,1101.5137254575,0.0,0.012925015192751,0.023742188314038,0.05829398489353,0.0,0.31927832597909
HighFreq,1165.7823289658,0.0,0.013096468868916,0.023866469993077,0.032301069459045,0.0,0.31927511094941
HighFreq,1097.0893142034,0.0,0.013112162595709,0.023750056654648,0.069124360254046,0.0,0.31928423555968
HighFreq,1090.4795964902,0.0,0.01326816192052,0.023922074248973,0.038460904490585,0.0,0.31927942823613
HighFreq,1180.9589684691,0.0,0.012836991708191,0.023933786617358,0.035705465614149,0.0,0.31927849136537
HighFreq,1100.5079525288,0.0,0.012827128599576,0.023905001499238,0.052684117125111,0.0,0.31928366489949
HighFreq,1097.603186063,0.0,0.013185335706515,0.023854699673802,0.063621677841953,0.0,0.31927414981291
HighFreq,1095.3249323839,0.0,0.013315104113728,0.023869365560938,0.046917260032014,0.0,0.31927393021764
HighFreq,1184.8853515164,0.0,0.013283213093294,0.023661664822422,0.02686863922284,0.0,0.3192769423699
HighFreq,1090.1909670047,0.0,0.012492518440218,0.02387530907577,0.054941885220908,0.0,0.31928825339322
HighFreq,1164.8972282476,0.0,0.012788204115843,0.023934185871762,0.023481964383731,0.0,0.31928509773801
HighFreq,1102.8659300164,0.0,0.013400154765786,0.023737926707756,0.0472449260339,0.0,0.31928062024161
HighFreq,1180.7945875031,0.0,0.013114864943187,0.023960693788096,0.023799040898652,0.0,0.31927619489952
HighFreq,1099.991667682,0.0,0.012846329426521,0.023947156306386,0.060920902515479,0.0,0.31927902295328
HighFreq,1182.6968392388,0.0,0.012882269296402,0.023910121449057,0.029793205361585,0.0,0.31927876709734
HighFreq,1096.1785414318,0.0,0.012695943029824,0.023828645595343,0.077360033596357,0.0,0.31928357655969
HighFreq,1178.8344197207,0.0,0.013231836734795,0.023819584143132,0.029696237189786,0.0,0.319289885996
HighFreq,1097.644524098,0.0,0.013166869814152,0.023806713884549,0.055314935585758,0.0,0.31929006380074
HighFreq,1185.7612742081,0.0,0.013005806060608,0.023667941110662,0.026889591337966,0.0,0.31928455299989
HighFreq,1098.8680777069,0.0,0.012802377242842,0.023648549134969,0.047071593124225,0.0,0.31927630520382
HighFreq,1179.3988993585,0.0,0.013117583049764,0.023841637015397,0.020800461175939,0.0,0.31928072838658
HighFreq,456.4811982477,0.0,0.012901714770295,0.0241674384416,1.3697021876101,0.0,0.31927915962309
HighFreq,1184.2660463146,0.0,0.012836583234127,0.023826544228459,0.029834181618564,0.0,0.31927710229953
HighFreq,1095.5483255517,0.0,0.0130132092804,0.023777504944583,0.05522131321805,0.0,0.31927623592179
HighFreq,1184.0909595252,0.0,0.013022576659428,0.023873138273832,0.026844036149969,0.0,0.31928468166891
HighFreq,1031.011988744,0.0,0.013157481393381,0.023866517431908,0.32739092815328,0.0,0.31928123797303
HighFreq,1179.2726400466,0.0,0.013005129175409,0.023762083642408,0.035646599611452,0.0,0.31928109473783
HighFreq,1097.6253734068,0.0,0.013060650160203,0.023799166781841,0.058085501858736,0.0,0.31927112684385
HighFreq,1172.7125330938,0.0,0.012907673589855,0.023886021388531,0.029548033282905,0.0,0.31927844727507
HighFreq,1105.458360263,0.0,0.012483131542702,0.023813956854379,0.050144862937375,0.0,0.3192796185979
HighFreq,1164.5937296441,0.0,0.013297974292798,0.023838710834917,0.029341862034565,0.0,0.31928088571816
HighFreq,1091.415585023,0.0,0.0132683628227,0.023825321056191,0.060524361055325,0.0,0.31928015488263
HighFreq,1172.6081877565,0.0,0.012715482224801,0.023915283865633,0.026589380201548,0.0,0.3192976227022
HighFreq,902.82705020059,0.0,0.013068859676097,0.023872605184114,1.6497632305322,0.0,0.31927642210279
HighFreq,770.46564851395,0.0,0.013068644778913,0.024149756906594,3.1173886189094,0.0,0.31927914045496
HighFreq,1032.9906476338,0.0,0.012572530284318,0.023753270476696,0.24481270525852,0.0,0.31928621314882
HighFreq,1096.2702408574,0.0,0.013049104299414,0.023818325818567,0.063528891835156,0.0,0.31928277279906
HighFreq,1016.1807454244,0.0,0.013114537593249,0.023875266842345,0.076858437006825,0.0,0.31928533543355
HighFreq,1095.9469348416,0.0,0.013206419600387,0.023864674474363,0.049709750291354,0.0,0.31928192887056
HighFreq,1174.1926660593,0.0,0.012790698632276,0.023922745580944,0.0532430961452,0.0,0.31927556455905
HighFreq,1105.0506790531,0.0,0.012429471346424,0.023798804628758,0.050124894528868,0.0,0.3192790497203
HighFreq,1178.976220175,0.0,0.01301609312414,0.023803795169836,0.032668674305197,0.0,0.31927906695809
HighFreq,1039.3015929992,0.0,0.012421597376253,0.02380924614603,0.091702255875495,0.0,0.31928572428965
HighFreq,1178.2634845719,0.0,0.012979710192159,0.023869845691319,0.032652091960164,0.0,0.31928376674757
HighFreq,1172.5129629356,0.0,0.01308492077451,0.023849033254881,0.032499667617036,0.0,0.31928452132858
HighFreq,1100.082816108,0.0,0.012937133604108,0.023883433527176,0.036037134881452,0.0,0.31927647182818
HighFreq,1185.0579941656,0.0,0.012839214768633,0.02382410265269,0.020900950396073,0.0,0.31927738925301
HighFreq,1092.6418018137,0.0,0.012878509961437,0.02387856586828,0.044062204817651,0.0,0.31928276499295
HighFreq,1202.8009357462,0.0,0.012606230553203,0.023893186732683,0.048484260796839,0.0,0.31926543932093
HighFreq,1109.0292383931,0.0,0.012621354319896,0.02394120671265,0.072669746745933,0.0,0.31928807588913
HighFreq,1180.5287880726,0.0,0.012421961085114,0.023952080117425,0.023793024480048,0.0,0.31928280629739
HighFreq,1103.6651475381,0.0,0.012980027732146,0.023973601106003,0.058392374512007,0.0,0.31927786656937
HighFreq,1193.2500706601,0.0,0.01273146597156,0.023745340436395,0.030068134392533,0.0,0.31927986931729
HighFreq,1098.1438980921,0.0,0.013451642544054,0.023829605270567,0.047046321254421,0.0,0.31928634925611
HighFreq,1156.7416713787,0.0,0.013180288623012,0.023789467757311,0.029146531271313,0.0,0.31928042761107
HighFreq,1090.5627294511,0.0,0.013082429666239,0.023813924502063,0.043966673261668,0.0,0.31927434326012
